date,datetime,cash_type,card,money,coffee_name
6/4/2024,9:37:15 PM,card,ANON-0000-0000-0260,32.82,Americano with Milk
6/5/2024,8:21:49 AM,card,ANON-0000-0000-0261,37.72,Cappuccino
6/5/2024,8:23:07 AM,card,ANON-0000-0000-0261,37.72,Cappuccino
6/5/2024,9:22:43 AM,card,ANON-0000-0000-0262,27.92,Americano
6/5/2024,10:28:51 AM,card,ANON-0000-0000-0001,37.72,Latte
6/5/2024,10:40:53 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/5/2024,7:43:58 PM,card,ANON-0000-0000-0263,32.82,Americano with Milk
6/5/2024,7:59:54 PM,card,ANON-0000-0000-0264,37.72,Latte
6/5/2024,8:10:48 PM,card,ANON-0000-0000-0220,37.72,Cocoa
6/5/2024,8:12:02 PM,card,ANON-0000-0000-0220,27.92,Cortado
6/6/2024,8:52:56 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/6/2024,8:54:08 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/6/2024,10:36:10 AM,card,ANON-0000-0000-0001,37.72,Latte
6/6/2024,12:17:41 PM,card,ANON-0000-0000-0265,27.92,Americano
6/6/2024,3:11:14 PM,card,ANON-0000-0000-0224,32.82,Americano with Milk
6/6/2024,3:24:06 PM,card,ANON-0000-0000-0266,37.72,Cappuccino
6/6/2024,9:14:05 PM,card,ANON-0000-0000-0267,37.72,Latte
6/6/2024,9:15:42 PM,card,ANON-0000-0000-0267,37.72,Latte
6/6/2024,9:18:27 PM,card,ANON-0000-0000-0206,37.72,Cappuccino
6/6/2024,9:19:30 PM,card,ANON-0000-0000-0206,32.82,Americano with Milk
6/6/2024,9:21:04 PM,card,ANON-0000-0000-0267,37.72,Latte
6/7/2024,8:18:04 AM,card,ANON-0000-0000-0268,37.72,Cappuccino
6/7/2024,10:35:28 AM,card,ANON-0000-0000-0269,23.02,Espresso
6/7/2024,1:34:18 PM,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/7/2024,4:45:42 PM,card,ANON-0000-0000-0270,27.92,Cortado
6/7/2024,4:47:15 PM,card,ANON-0000-0000-0270,27.92,Cortado
6/8/2024,9:04:20 AM,card,ANON-0000-0000-0271,27.92,Cortado
6/8/2024,9:26:11 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/8/2024,8:24:54 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
6/8/2024,8:25:56 PM,card,ANON-0000-0000-0134,37.72,Cappuccino
6/9/2024,8:15:53 AM,card,ANON-0000-0000-0097,37.72,Latte
6/9/2024,10:30:04 AM,card,ANON-0000-0000-0272,37.72,Latte
6/9/2024,10:52:06 AM,card,ANON-0000-0000-0273,37.72,Cappuccino
6/9/2024,11:04:41 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/9/2024,11:07:08 AM,card,ANON-0000-0000-0274,23.02,Espresso
6/9/2024,11:52:50 AM,card,ANON-0000-0000-0275,37.72,Cappuccino
6/9/2024,12:11:24 PM,card,ANON-0000-0000-0276,32.82,Americano with Milk
6/9/2024,12:13:08 PM,card,ANON-0000-0000-0276,37.72,Latte
6/9/2024,12:14:11 PM,card,ANON-0000-0000-0276,37.72,Latte
6/9/2024,3:10:31 PM,card,ANON-0000-0000-0277,27.92,Cortado
6/9/2024,4:17:28 PM,card,ANON-0000-0000-0278,37.72,Cappuccino
6/9/2024,7:21:19 PM,card,ANON-0000-0000-0279,32.82,Americano with Milk
6/9/2024,9:05:09 PM,card,ANON-0000-0000-0280,27.92,Americano
6/10/2024,12:47:50 PM,card,ANON-0000-0000-0281,37.72,Cappuccino
6/10/2024,12:56:48 PM,card,ANON-0000-0000-0097,37.72,Latte
6/10/2024,7:04:28 PM,card,ANON-0000-0000-0282,37.72,Hot Chocolate
6/10/2024,7:05:23 PM,card,ANON-0000-0000-0282,37.72,Hot Chocolate
6/10/2024,7:37:24 PM,card,ANON-0000-0000-0283,37.72,Latte
6/10/2024,7:38:20 PM,card,ANON-0000-0000-0283,37.72,Latte
6/11/2024,10:38:04 AM,card,ANON-0000-0000-0284,32.82,Americano with Milk
6/11/2024,6:48:25 PM,card,ANON-0000-0000-0285,37.72,Latte
6/11/2024,6:49:36 PM,card,ANON-0000-0000-0285,37.72,Latte
6/11/2024,9:17:03 PM,card,ANON-0000-0000-0286,37.72,Hot Chocolate
6/11/2024,9:27:42 PM,card,ANON-0000-0000-0287,32.82,Americano with Milk
6/11/2024,9:28:50 PM,card,ANON-0000-0000-0287,32.82,Americano with Milk
6/12/2024,10:18:19 AM,card,ANON-0000-0000-0288,37.72,Hot Chocolate
6/12/2024,11:51:44 AM,card,ANON-0000-0000-0289,37.72,Cappuccino
6/12/2024,5:41:17 PM,card,ANON-0000-0000-0283,37.72,Latte
6/12/2024,5:47:28 PM,card,ANON-0000-0000-0290,37.72,Latte
6/12/2024,8:16:34 PM,card,ANON-0000-0000-0256,37.72,Hot Chocolate
6/12/2024,8:25:34 PM,card,ANON-0000-0000-0291,32.82,Americano with Milk
6/13/2024,8:54:24 AM,card,ANON-0000-0000-0292,27.92,Americano
6/13/2024,8:57:26 AM,card,ANON-0000-0000-0097,37.72,Latte
6/13/2024,9:50:25 AM,card,ANON-0000-0000-0293,32.82,Americano with Milk
6/13/2024,9:57:12 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/13/2024,5:04:59 PM,card,ANON-0000-0000-0294,32.82,Americano with Milk
6/13/2024,5:27:47 PM,card,ANON-0000-0000-0295,37.72,Hot Chocolate
6/13/2024,7:22:19 PM,card,ANON-0000-0000-0296,37.72,Latte
6/13/2024,8:20:52 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/13/2024,8:43:46 PM,card,ANON-0000-0000-0012,23.02,Espresso
6/13/2024,8:45:01 PM,card,ANON-0000-0000-0295,23.02,Espresso
6/13/2024,8:48:18 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/13/2024,9:02:28 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/14/2024,7:46:13 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/14/2024,10:30:32 AM,card,ANON-0000-0000-0297,27.92,Americano
6/14/2024,12:14:42 PM,card,ANON-0000-0000-0097,37.72,Latte
6/14/2024,6:29:53 PM,card,ANON-0000-0000-0298,32.82,Americano with Milk
6/15/2024,11:26:02 AM,card,ANON-0000-0000-0299,37.72,Cappuccino
6/15/2024,12:21:28 PM,card,ANON-0000-0000-0300,37.72,Latte
6/15/2024,12:22:47 PM,card,ANON-0000-0000-0300,32.82,Americano with Milk
6/15/2024,12:23:52 PM,card,ANON-0000-0000-0300,23.02,Espresso
6/15/2024,12:24:35 PM,card,ANON-0000-0000-0300,37.72,Cocoa
6/15/2024,12:25:24 PM,card,ANON-0000-0000-0300,32.82,Americano with Milk
6/15/2024,4:03:30 PM,card,ANON-0000-0000-0301,32.82,Americano with Milk
6/15/2024,6:14:05 PM,card,ANON-0000-0000-0302,27.92,Americano
6/16/2024,10:43:51 AM,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/16/2024,10:58:41 AM,card,ANON-0000-0000-0303,37.72,Latte
6/16/2024,11:00:38 AM,card,ANON-0000-0000-0303,37.72,Hot Chocolate
6/16/2024,11:01:41 AM,card,ANON-0000-0000-0303,37.72,Hot Chocolate
6/16/2024,12:49:28 PM,card,ANON-0000-0000-0276,32.82,Americano with Milk
6/16/2024,2:00:39 PM,card,ANON-0000-0000-0274,23.02,Espresso
6/16/2024,3:02:36 PM,card,ANON-0000-0000-0304,32.82,Americano with Milk
6/16/2024,3:05:10 PM,card,ANON-0000-0000-0304,32.82,Americano with Milk
6/16/2024,3:44:00 PM,card,ANON-0000-0000-0305,37.72,Hot Chocolate
6/16/2024,4:47:37 PM,card,ANON-0000-0000-0306,37.72,Hot Chocolate
6/16/2024,5:45:17 PM,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/16/2024,5:46:17 PM,card,ANON-0000-0000-0059,32.82,Americano with Milk
6/17/2024,8:57:24 AM,card,ANON-0000-0000-0307,27.92,Americano
6/17/2024,10:12:05 AM,card,ANON-0000-0000-0308,27.92,Cortado
6/17/2024,10:13:38 AM,card,ANON-0000-0000-0308,27.92,Cortado
6/17/2024,10:55:52 AM,card,ANON-0000-0000-0042,37.72,Cappuccino
6/17/2024,2:51:35 PM,card,ANON-0000-0000-0164,37.72,Cappuccino
6/17/2024,4:50:13 PM,card,ANON-0000-0000-0012,37.72,Cappuccino
6/17/2024,4:51:11 PM,card,ANON-0000-0000-0012,37.72,Cappuccino
6/17/2024,4:52:36 PM,card,ANON-0000-0000-0012,27.92,Americano
6/17/2024,6:51:20 PM,card,ANON-0000-0000-0309,27.92,Americano
6/17/2024,9:16:11 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/18/2024,2:04:06 PM,card,ANON-0000-0000-0299,27.92,Americano
6/18/2024,2:05:12 PM,card,ANON-0000-0000-0299,37.72,Cappuccino
6/18/2024,7:20:41 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
6/18/2024,7:21:39 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
6/18/2024,8:35:49 PM,card,ANON-0000-0000-0310,27.92,Cortado
6/18/2024,9:20:50 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/18/2024,9:22:19 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/19/2024,7:47:20 AM,card,ANON-0000-0000-0311,37.72,Latte
6/19/2024,8:17:55 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/19/2024,10:54:00 AM,card,ANON-0000-0000-0312,27.92,Americano
6/19/2024,11:11:28 AM,card,ANON-0000-0000-0313,37.72,Latte
6/19/2024,11:12:31 AM,card,ANON-0000-0000-0313,37.72,Cocoa
6/19/2024,2:21:36 PM,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/19/2024,6:28:43 PM,card,ANON-0000-0000-0153,37.72,Cappuccino
6/19/2024,6:29:59 PM,card,ANON-0000-0000-0153,37.72,Latte
6/19/2024,7:31:31 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/19/2024,9:28:59 PM,card,ANON-0000-0000-0192,37.72,Cappuccino
6/19/2024,9:30:03 PM,card,ANON-0000-0000-0192,32.82,Americano with Milk
6/20/2024,10:50:06 AM,card,ANON-0000-0000-0097,37.72,Latte
6/20/2024,6:59:02 PM,card,ANON-0000-0000-0314,37.72,Latte
6/20/2024,7:00:00 PM,card,ANON-0000-0000-0314,37.72,Latte
6/20/2024,9:39:10 PM,card,ANON-0000-0000-0257,37.72,Latte
6/20/2024,9:57:41 PM,card,ANON-0000-0000-0009,37.72,Latte
6/20/2024,9:59:18 PM,card,ANON-0000-0000-0009,32.82,Americano with Milk
6/21/2024,9:59:56 AM,card,ANON-0000-0000-0311,37.72,Latte
6/21/2024,10:01:40 AM,card,ANON-0000-0000-0315,27.92,Americano
6/21/2024,1:19:19 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/21/2024,1:20:32 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/21/2024,6:12:16 PM,card,ANON-0000-0000-0316,23.02,Espresso
6/21/2024,7:30:27 PM,card,ANON-0000-0000-0009,37.72,Latte
6/21/2024,7:47:06 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
6/21/2024,7:48:07 PM,card,ANON-0000-0000-0154,37.72,Cappuccino
6/21/2024,7:49:55 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
6/21/2024,7:51:00 PM,card,ANON-0000-0000-0180,37.72,Cappuccino
6/21/2024,7:52:19 PM,card,ANON-0000-0000-0180,27.92,Americano
6/21/2024,7:55:37 PM,card,ANON-0000-0000-0311,32.82,Americano with Milk
6/22/2024,8:39:50 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/22/2024,9:37:49 AM,card,ANON-0000-0000-0311,32.82,Americano with Milk
6/22/2024,12:53:16 PM,card,ANON-0000-0000-0317,32.82,Americano with Milk
6/22/2024,3:37:20 PM,card,ANON-0000-0000-0009,37.72,Latte
6/22/2024,10:10:23 PM,card,ANON-0000-0000-0318,37.72,Cappuccino
6/23/2024,6:12:01 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/23/2024,6:13:51 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/23/2024,9:06:47 PM,card,ANON-0000-0000-0319,37.72,Cappuccino
6/23/2024,9:29:08 PM,card,ANON-0000-0000-0320,37.72,Latte
6/23/2024,9:30:36 PM,card,ANON-0000-0000-0320,37.72,Cappuccino
6/24/2024,11:44:40 AM,card,ANON-0000-0000-0164,32.82,Americano with Milk
6/24/2024,11:49:36 AM,card,ANON-0000-0000-0180,37.72,Cappuccino
6/24/2024,11:50:44 AM,card,ANON-0000-0000-0180,37.72,Cappuccino
6/24/2024,3:02:29 PM,card,ANON-0000-0000-0321,37.72,Latte
6/24/2024,4:46:01 PM,card,ANON-0000-0000-0203,37.72,Cappuccino
6/24/2024,4:47:00 PM,card,ANON-0000-0000-0203,37.72,Cappuccino
6/25/2024,8:19:24 AM,card,ANON-0000-0000-0322,37.72,Latte
6/25/2024,10:28:26 AM,card,ANON-0000-0000-0012,32.82,Americano with Milk
6/25/2024,10:29:42 AM,card,ANON-0000-0000-0040,32.82,Americano with Milk
6/25/2024,11:34:52 AM,card,ANON-0000-0000-0203,37.72,Cappuccino
6/26/2024,9:33:02 AM,card,ANON-0000-0000-0323,37.72,Latte
6/26/2024,4:32:29 PM,card,ANON-0000-0000-0324,23.02,Espresso
6/26/2024,4:34:02 PM,card,ANON-0000-0000-0325,27.92,Americano
6/26/2024,9:21:53 PM,card,ANON-0000-0000-0009,37.72,Latte
6/26/2024,9:27:01 PM,card,ANON-0000-0000-0009,37.72,Cappuccino
6/26/2024,9:28:15 PM,card,ANON-0000-0000-0206,32.82,Americano with Milk
6/27/2024,9:15:43 AM,card,ANON-0000-0000-0326,32.82,Americano with Milk
6/27/2024,4:11:48 PM,card,ANON-0000-0000-0327,27.92,Cortado
6/27/2024,9:44:03 PM,card,ANON-0000-0000-0328,32.82,Americano with Milk
6/27/2024,9:50:32 PM,card,ANON-0000-0000-0329,37.72,Cappuccino
6/28/2024,8:08:35 AM,card,ANON-0000-0000-0141,27.92,Cortado
6/28/2024,5:51:54 PM,card,ANON-0000-0000-0274,23.02,Espresso
6/28/2024,9:50:55 PM,card,ANON-0000-0000-0330,32.82,Americano with Milk
6/28/2024,9:52:02 PM,card,ANON-0000-0000-0331,37.72,Latte
6/28/2024,10:28:20 PM,card,ANON-0000-0000-0332,37.72,Cappuccino
6/29/2024,9:47:10 AM,card,ANON-0000-0000-0097,32.82,Americano with Milk
6/29/2024,11:40:20 AM,card,ANON-0000-0000-0333,32.82,Americano with Milk
6/29/2024,11:41:27 AM,card,ANON-0000-0000-0333,32.82,Americano with Milk
6/29/2024,12:30:24 PM,card,ANON-0000-0000-0334,37.72,Cappuccino
6/29/2024,12:31:43 PM,card,ANON-0000-0000-0334,37.72,Cappuccino
6/29/2024,5:23:44 PM,card,ANON-0000-0000-0335,37.72,Cappuccino
6/29/2024,5:24:52 PM,card,ANON-0000-0000-0335,37.72,Hot Chocolate
6/29/2024,9:27:22 PM,card,ANON-0000-0000-0009,37.72,Latte
6/30/2024,10:28:10 AM,card,ANON-0000-0000-0336,37.72,Latte
6/30/2024,1:05:51 PM,card,ANON-0000-0000-0337,23.02,Espresso
6/30/2024,4:54:42 PM,card,ANON-0000-0000-0009,37.72,Hot Chocolate
6/30/2024,9:04:10 PM,card,ANON-0000-0000-0097,32.82,Americano with Milk
7/1/2024,6:07:27 PM,card,ANON-0000-0000-0012,23.02,Espresso
7/1/2024,6:56:52 PM,card,ANON-0000-0000-0338,37.72,Cappuccino
7/1/2024,6:57:54 PM,card,ANON-0000-0000-0339,37.72,Cappuccino
7/2/2024,10:42:54 AM,card,ANON-0000-0000-0304,32.82,Americano with Milk
7/2/2024,10:45:01 AM,card,ANON-0000-0000-0304,27.92,Americano
7/2/2024,12:48:05 PM,card,ANON-0000-0000-0019,37.72,Latte
7/2/2024,2:03:13 PM,card,ANON-0000-0000-0340,27.92,Americano
7/2/2024,4:31:24 PM,card,ANON-0000-0000-0341,32.82,Americano with Milk
7/2/2024,10:02:24 PM,card,ANON-0000-0000-0329,32.82,Americano with Milk
7/3/2024,1:51:15 PM,card,ANON-0000-0000-0012,32.82,Americano with Milk
7/3/2024,4:01:17 PM,card,ANON-0000-0000-0342,37.72,Cappuccino
7/3/2024,4:50:25 PM,card,ANON-0000-0000-0343,37.72,Cappuccino
7/3/2024,4:53:16 PM,card,ANON-0000-0000-0270,32.82,Americano with Milk
7/3/2024,4:54:23 PM,card,ANON-0000-0000-0344,32.82,Americano with Milk
7/3/2024,4:55:31 PM,card,ANON-0000-0000-0270,37.72,Latte
7/3/2024,4:59:26 PM,card,ANON-0000-0000-0345,23.02,Espresso
7/3/2024,5:59:02 PM,card,ANON-0000-0000-0346,37.72,Cappuccino
7/3/2024,7:06:09 PM,card,ANON-0000-0000-0009,37.72,Latte
7/4/2024,10:26:24 AM,card,ANON-0000-0000-0143,32.82,Americano with Milk
7/4/2024,10:27:30 AM,card,ANON-0000-0000-0012,27.92,Americano
7/5/2024,12:20:29 PM,card,ANON-0000-0000-0058,37.72,Cocoa
7/5/2024,1:43:43 PM,card,ANON-0000-0000-0040,32.82,Americano with Milk
7/5/2024,1:44:44 PM,card,ANON-0000-0000-0347,32.82,Americano with Milk
7/5/2024,6:55:56 PM,card,ANON-0000-0000-0348,23.02,Espresso
7/5/2024,7:55:08 PM,card,ANON-0000-0000-0099,27.92,Americano
7/5/2024,10:11:56 PM,card,ANON-0000-0000-0349,23.02,Espresso
7/5/2024,10:18:03 PM,card,ANON-0000-0000-0350,27.92,Americano
7/5/2024,10:18:57 PM,card,ANON-0000-0000-0350,27.92,Americano
7/5/2024,10:20:01 PM,card,ANON-0000-0000-0351,37.72,Cappuccino
7/5/2024,10:21:09 PM,card,ANON-0000-0000-0351,32.82,Americano with Milk
7/6/2024,10:28:07 AM,card,ANON-0000-0000-0352,37.72,Latte
7/6/2024,5:15:46 PM,card,ANON-0000-0000-0009,32.82,Latte
7/6/2024,5:17:01 PM,card,ANON-0000-0000-0009,32.82,Latte
7/6/2024,7:09:46 PM,card,ANON-0000-0000-0012,32.82,Latte
7/6/2024,7:10:40 PM,card,ANON-0000-0000-0012,27.92,Americano with Milk
7/7/2024,9:04:20 AM,card,ANON-0000-0000-0303,32.82,Cappuccino
7/7/2024,9:14:29 AM,card,ANON-0000-0000-0353,27.92,Americano with Milk
7/7/2024,9:15:37 AM,card,ANON-0000-0000-0353,27.92,Americano with Milk
7/7/2024,9:28:49 AM,card,ANON-0000-0000-0354,32.82,Cappuccino
7/7/2024,9:29:56 AM,card,ANON-0000-0000-0354,32.82,Cappuccino
7/7/2024,2:56:30 PM,card,ANON-0000-0000-0355,32.82,Hot Chocolate
7/7/2024,2:57:47 PM,card,ANON-0000-0000-0355,32.82,Cocoa
7/7/2024,5:07:50 PM,card,ANON-0000-0000-0356,32.82,Latte
7/7/2024,7:33:27 PM,card,ANON-0000-0000-0357,32.82,Cappuccino
7/7/2024,8:01:32 PM,card,ANON-0000-0000-0358,32.82,Hot Chocolate
7/7/2024,10:33:36 PM,card,ANON-0000-0000-0359,27.92,Americano with Milk
7/8/2024,7:33:08 AM,card,ANON-0000-0000-0360,32.82,Latte
7/8/2024,12:02:50 PM,card,ANON-0000-0000-0361,23.02,Americano
7/8/2024,2:40:24 PM,card,ANON-0000-0000-0362,23.02,Americano
7/8/2024,7:30:35 PM,card,ANON-0000-0000-0363,27.92,Americano with Milk
7/8/2024,10:14:46 PM,card,ANON-0000-0000-0019,32.82,Latte
7/9/2024,10:26:52 AM,card,ANON-0000-0000-0333,27.92,Americano with Milk
7/9/2024,10:40:29 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
7/9/2024,11:21:36 AM,card,ANON-0000-0000-0194,27.92,Americano with Milk
7/9/2024,11:22:50 AM,card,ANON-0000-0000-0194,32.82,Cappuccino
7/9/2024,4:43:00 PM,card,ANON-0000-0000-0364,27.92,Americano with Milk
7/10/2024,11:10:42 AM,card,ANON-0000-0000-0365,23.02,Americano
7/10/2024,12:28:54 PM,card,ANON-0000-0000-0366,27.92,Americano with Milk
7/10/2024,10:13:10 PM,card,ANON-0000-0000-0328,32.82,Latte
7/11/2024,11:27:28 AM,card,ANON-0000-0000-0367,32.82,Hot Chocolate
7/11/2024,4:48:19 PM,card,ANON-0000-0000-0368,27.92,Americano with Milk
7/11/2024,10:22:14 PM,card,ANON-0000-0000-0369,32.82,Latte
7/11/2024,10:30:59 PM,card,ANON-0000-0000-0370,23.02,Americano
7/12/2024,8:03:17 AM,card,ANON-0000-0000-0371,23.02,Cortado
7/12/2024,11:48:33 AM,card,ANON-0000-0000-0372,32.82,Hot Chocolate
7/12/2024,10:33:26 PM,card,ANON-0000-0000-0178,32.82,Hot Chocolate
7/12/2024,10:34:14 PM,card,ANON-0000-0000-0177,32.82,Hot Chocolate
7/12/2024,10:35:30 PM,card,ANON-0000-0000-0179,32.82,Hot Chocolate
7/13/2024,10:38:10 AM,card,ANON-0000-0000-0365,32.82,Latte
7/13/2024,11:41:38 AM,card,ANON-0000-0000-0365,32.82,Latte
7/14/2024,10:54:24 AM,card,ANON-0000-0000-0373,23.02,Americano
7/14/2024,10:55:31 AM,card,ANON-0000-0000-0373,27.92,Americano with Milk
7/14/2024,10:56:30 AM,card,ANON-0000-0000-0373,32.82,Cappuccino
7/14/2024,10:57:54 AM,card,ANON-0000-0000-0374,32.82,Latte
7/14/2024,11:02:12 AM,card,ANON-0000-0000-0375,23.02,Americano
7/14/2024,10:31:30 PM,card,ANON-0000-0000-0376,32.82,Latte
7/15/2024,7:33:06 AM,card,ANON-0000-0000-0377,32.82,Cappuccino
7/16/2024,12:23:37 PM,card,ANON-0000-0000-0378,27.92,Americano with Milk
7/16/2024,7:29:25 PM,card,ANON-0000-0000-0367,32.82,Hot Chocolate
7/17/2024,1:05:00 PM,card,ANON-0000-0000-0379,27.92,Americano with Milk
7/18/2024,11:10:13 AM,card,ANON-0000-0000-0380,27.92,Americano with Milk
7/18/2024,11:11:23 AM,card,ANON-0000-0000-0381,18.12,Espresso
7/18/2024,11:33:00 AM,card,ANON-0000-0000-0059,23.02,Americano
7/18/2024,11:34:48 AM,card,ANON-0000-0000-0059,23.02,Americano
7/18/2024,11:35:52 AM,card,ANON-0000-0000-0059,23.02,Cortado
7/18/2024,1:23:34 PM,card,ANON-0000-0000-0375,32.82,Latte
7/18/2024,6:18:23 PM,card,ANON-0000-0000-0382,32.82,Cappuccino
7/18/2024,7:30:51 PM,card,ANON-0000-0000-0009,32.82,Latte
7/18/2024,9:19:42 PM,card,ANON-0000-0000-0383,32.82,Hot Chocolate
7/18/2024,9:22:00 PM,card,ANON-0000-0000-0383,32.82,Latte
7/18/2024,9:46:19 PM,card,ANON-0000-0000-0384,32.82,Latte
7/19/2024,11:03:02 AM,card,ANON-0000-0000-0375,23.02,Americano
7/19/2024,11:16:21 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/19/2024,12:58:38 PM,card,ANON-0000-0000-0386,32.82,Latte
7/19/2024,12:59:55 PM,card,ANON-0000-0000-0386,27.92,Americano with Milk
7/19/2024,2:09:21 PM,card,ANON-0000-0000-0384,32.82,Latte
7/19/2024,2:11:22 PM,card,ANON-0000-0000-0384,32.82,Cocoa
7/19/2024,4:36:19 PM,card,ANON-0000-0000-0384,32.82,Latte
7/19/2024,4:37:36 PM,card,ANON-0000-0000-0384,32.82,Latte
7/20/2024,8:05:44 AM,card,ANON-0000-0000-0387,23.02,Americano
7/20/2024,8:06:49 AM,card,ANON-0000-0000-0387,32.82,Latte
7/20/2024,8:07:51 AM,card,ANON-0000-0000-0387,23.02,Americano
7/20/2024,9:00:54 AM,card,ANON-0000-0000-0388,32.82,Latte
7/20/2024,9:02:28 AM,card,ANON-0000-0000-0389,32.82,Latte
7/20/2024,10:39:21 AM,card,ANON-0000-0000-0390,23.02,Americano
7/20/2024,3:15:09 PM,card,ANON-0000-0000-0391,32.82,Latte
7/21/2024,10:30:56 AM,card,ANON-0000-0000-0367,32.82,Cocoa
7/21/2024,11:39:29 AM,card,ANON-0000-0000-0392,32.82,Cappuccino
7/21/2024,1:34:31 PM,card,ANON-0000-0000-0393,23.02,Cortado
7/21/2024,1:42:31 PM,card,ANON-0000-0000-0394,32.82,Latte
7/22/2024,8:13:23 AM,card,ANON-0000-0000-0375,23.02,Americano
7/22/2024,8:40:50 AM,card,ANON-0000-0000-0395,23.02,Americano
7/22/2024,10:15:37 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/22/2024,4:44:38 PM,card,ANON-0000-0000-0396,32.82,Latte
7/23/2024,8:12:56 AM,card,ANON-0000-0000-0197,32.82,Latte
7/23/2024,8:40:19 AM,card,ANON-0000-0000-0395,23.02,Americano
7/23/2024,8:44:54 AM,card,ANON-0000-0000-0397,27.92,Americano with Milk
7/23/2024,8:49:25 AM,card,ANON-0000-0000-0398,32.82,Cocoa
7/23/2024,8:51:10 AM,card,ANON-0000-0000-0399,32.82,Latte
7/23/2024,9:01:46 AM,card,ANON-0000-0000-0375,23.02,Americano
7/23/2024,10:03:36 AM,card,ANON-0000-0000-0400,27.92,Americano with Milk
7/23/2024,3:20:05 PM,card,ANON-0000-0000-0401,27.92,Americano with Milk
7/23/2024,3:21:01 PM,card,ANON-0000-0000-0401,32.82,Latte
7/23/2024,9:01:41 PM,card,ANON-0000-0000-0009,32.82,Latte
7/23/2024,9:23:14 PM,card,ANON-0000-0000-0012,23.02,Americano
7/23/2024,9:24:23 PM,card,ANON-0000-0000-0012,23.02,Americano
7/24/2024,9:16:10 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
7/24/2024,9:38:55 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/24/2024,9:54:37 AM,card,ANON-0000-0000-0402,18.12,Espresso
7/24/2024,11:43:53 AM,card,ANON-0000-0000-0379,32.82,Cappuccino
7/24/2024,1:55:14 PM,card,ANON-0000-0000-0399,32.82,Latte
7/24/2024,2:45:50 PM,card,ANON-0000-0000-0012,18.12,Espresso
7/24/2024,3:18:31 PM,card,ANON-0000-0000-0009,32.82,Latte
7/24/2024,7:15:06 PM,card,ANON-0000-0000-0205,32.82,Cappuccino
7/24/2024,7:17:00 PM,card,ANON-0000-0000-0205,32.82,Cappuccino
7/24/2024,9:17:37 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
7/24/2024,9:18:41 PM,card,ANON-0000-0000-0040,23.02,Americano
7/24/2024,9:25:17 PM,card,ANON-0000-0000-0012,23.02,Americano
7/25/2024,7:54:48 AM,card,ANON-0000-0000-0012,23.02,Americano
7/25/2024,8:49:18 AM,card,ANON-0000-0000-0399,32.82,Latte
7/25/2024,10:29:45 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
7/25/2024,11:26:05 AM,card,ANON-0000-0000-0375,23.02,Americano
7/25/2024,3:25:07 PM,card,ANON-0000-0000-0403,32.82,Cappuccino
7/25/2024,7:21:01 PM,card,ANON-0000-0000-0257,32.82,Cappuccino
7/25/2024,9:06:01 PM,card,ANON-0000-0000-0404,23.02,Cortado
7/25/2024,9:06:50 PM,card,ANON-0000-0000-0404,18.12,Espresso
7/25/2024,10:38:51 PM,card,ANON-0000-0000-0328,23.02,Cortado
7/25/2024,10:39:47 PM,card,ANON-0000-0000-0405,32.82,Cocoa
7/26/2024,8:33:01 AM,card,ANON-0000-0000-0406,32.82,Latte
7/26/2024,9:19:37 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
